index,time,longitude,latitude,magnitude,x,y
9965,2008-03-08 16:59:30.503,-116.47835,33.48872,1.18,0.7525480316620774,2.166649948937474
9982,2008-03-08 21:59:28.728,-116.77806,33.68892,1.07,23.047606238047372,-25.567868183365828
9991,2008-03-09 00:52:36.994,-116.44361,33.48443,1.16,0.27678543618054674,5.388563618359272
9996,2008-03-09 01:23:17.287,-116.47806,33.48877,1.22,0.7581138652475878,2.1935421070266017
10007,2008-03-09 03:14:26.602,-116.71676,33.22367,1.11,-28.69924868138378,-20.003404198613698
10027,2008-03-09 06:22:18.052,-116.82722,33.87603,1.77,43.866466294675256,-30.05063855689928
10050,2008-03-09 08:50:59.302,-116.73034,33.70492,1.04,24.815970991645987,-21.14883804343169
10104,2008-03-09 13:58:53.546,-116.95161,33.3961,2.38,-9.456175740098718,-41.76601928475127
10109,2008-03-09 14:51:54.384,-116.42946,33.46458,1.41,-1.929610159481935,6.7023774555668
10121,2008-03-09 15:43:55.133,-116.32557,33.34824,1.05,-14.854500860475138,16.361304319986736
10123,2008-03-09 16:35:25.843,-116.57901,33.45003,1.09,-3.5471595049530054,-7.171351641342719
10136,2008-03-09 21:40:09.650,-116.32084,33.99166,1.65,56.69126655007181,16.675644091574217
10219,2008-03-10 06:35:50.211,-116.07238,33.24535,1.61,-26.22685182456356,39.92619430079726
10222,2008-03-10 07:03:48.363,-116.62501,33.95267,1.25,52.34796898946302,-11.372500685951845
10286,2008-03-10 11:48:53.028,-116.72815,33.94006,1.24,50.96188581146127,-20.888907559162316
10360,2008-03-11 01:28:36.717,-116.82099,33.71594,1.47,26.063499890727556,-29.530515069950773
10390,2008-03-11 05:44:25.199,-116.54426,33.49164,1.12,1.0778017126206505,-3.94544360971791
10461,2008-03-11 18:52:19.857,-116.00931,33.17074,1.83,-34.49711103810093,45.830538133693125
10493,2008-03-12 03:22:06.934,-116.75031,33.48922,1.15,0.8354944214564975,-23.053664928328125
10515,2008-03-12 08:18:01.418,-116.81313,33.70901,1.78,25.29070798296871,-28.80584995714537
10530,2008-03-12 08:55:17.798,-116.74471,33.68285,1.05,22.364924691770977,-22.48388046239551
10643,2008-03-13 02:21:15.620,-116.72538,33.69891,1.12,24.146688842253138,-20.69146400100153
10790,2008-03-14 03:54:14.700,-116.57914,33.17354,1.07,-34.291433808529895,-7.206264020480208
10821,2008-03-14 07:30:42.910,-116.5297,33.12482,1.01,-39.71117944948863,-2.606211319634708
10831,2008-03-14 08:49:41.925,-116.58154,33.44658,1.08,-3.9306044703923937,-7.406372996923963
10832,2008-03-14 08:58:27.210,-116.00526,33.16453,1.5,-35.1858401009,46.21077215001243
10836,2008-03-14 09:13:30.328,-116.02671,33.18901,1.22,-32.473106601833834,44.201800051461845
10839,2008-03-14 09:40:26.726,-116.02652,33.18862,2.53,-32.516391847719376,44.21967790878894
10847,2008-03-14 10:20:01.670,-116.0269,33.18899,1.41,-32.47541113497087,44.18412970421107
10848,2008-03-14 10:29:58.933,-116.62623,33.4386,1.11,-4.813862052925571,-11.55381960560701
10874,2008-03-14 14:11:05.190,-116.52231,33.52015,1.28,4.247350245134274,-1.9093292035212357
10897,2008-03-14 22:32:20.938,-116.26159,33.23538,1.63,-27.39205689915969,22.33306858507231
10908,2008-03-15 00:20:09.089,-116.4221,33.15428,1.69,-36.43289445979563,7.411473142083398
10934,2008-03-15 05:39:09.448,-116.76605,33.98216,1.04,55.6514824062547,-24.37318604650434
10940,2008-03-15 06:06:57.542,-116.8442,33.88878,1.69,45.28925835670388,-31.6135127922872
10944,2008-03-15 07:01:32.592,-116.08377,33.24129,1.28,-26.682614006924616,38.868787838796116
10953,2008-03-15 09:05:57.337,-116.33425,33.35673,1.0,-13.911788368342238,15.553534551008122
10963,2008-03-15 09:55:02.700,-116.80793,33.70388,1.01,24.718845537497803,-28.326542598999467
11064,2008-03-16 00:05:19.578,-116.07363,33.22144,2.06,-28.885996184090487,39.820860977294394
11141,2008-03-16 03:33:05.624,-116.58551,33.45839,1.35,-2.617102427756712,-7.773654691441716
11146,2008-03-16 04:14:04.695,-116.86487,33.4721,1.42,-1.0368693970726293,-33.68404415790271
11217,2008-03-16 13:28:13.392,-116.57618,33.49591,1.3,1.5542716384277413,-6.905134465254437
11234,2008-03-16 16:27:07.360,-116.04372,33.10278,1.62,-42.06851557336541,42.660965781421424
11243,2008-03-16 17:17:42.838,-116.36238,33.35973,1.01,-13.582058279889978,12.94045743145536
11274,2008-03-16 20:38:17.697,-116.4649,33.42047,2.13,-6.8361442228234965,3.416637206448867
11408,2008-03-17 12:34:59.599,-116.73097,33.66784,1.31,20.692994292768265,-21.216249526611
11615,2008-03-17 23:41:45.550,-116.38335,33.38407,1.0,-10.877987776505096,10.98981438692223
11654,2008-03-18 02:30:48.718,-116.71581,33.90612,1.18,47.18550799261964,-19.75837599302764
11691,2008-03-18 05:34:46.406,-116.47109,33.42541,1.09,-6.2870277038704865,2.8419877881241242
11732,2008-03-18 10:54:56.146,-116.57631,33.49527,1.66,1.4831155416430655,-6.917240262125332
11751,2008-03-18 13:45:04.845,-116.75534,33.71118,1.19,25.51743040600324,-23.459725464664544
11778,2008-03-18 18:29:15.123,-116.18311,33.8235,1.31,38.02342076390325,29.43141936835918
11878,2008-03-19 07:19:01.069,-116.61304,33.95999,2.5,53.16066347290313,-10.267543046825777
11967,2008-03-19 18:21:02.182,-116.31076,33.36686,1.15,-12.781623819736584,17.733148244091698
12165,2008-03-21 03:24:27.603,-116.06845,33.22596,1.93,-28.381402569017144,40.30062093317726
12203,2008-03-21 08:06:18.959,-116.70883,33.97112,1.04,54.41186343766088,-19.09968205150003
12233,2008-03-21 12:33:29.277,-116.57561,33.44748,1.07,-3.8309360921854037,-6.856110304496504
12317,2008-03-22 07:17:31.370,-116.90657,33.12179,2.66,-39.97519581842062,-37.70319961567414
12358,2008-03-22 18:52:20.163,-116.73728,33.63746,1.38,17.316203436148914,-21.807884869486273
12366,2008-03-22 21:14:27.041,-116.58901,33.45933,1.54,-2.512311818734132,-8.098256237504444
12369,2008-03-22 21:42:17.082,-116.5885,33.45857,1.93,-2.5968595986575718,-8.05101546006936
12379,2008-03-22 23:19:33.056,-116.73753,33.638,1.6,17.376301253100035,-21.8308922188995
12434,2008-03-23 05:10:57.868,-116.07109,33.22122,1.49,-28.90948448456908,40.057234488645214
12533,2008-03-23 13:31:30.037,-116.44006,33.47039,1.52,-1.2842014495420837,5.718719199779079
12552,2008-03-23 17:37:23.758,-116.85358,33.33759,1.48,-15.99728322421672,-32.687465035285555
12572,2008-03-23 22:40:16.810,-116.83109,33.14778,1.28,-37.110011320560744,-30.66486393197509
12582,2008-03-23 23:22:06.530,-116.58782,33.45958,1.18,-2.4846052278559423,-7.987840012495037
12599,2008-03-24 01:56:07.290,-116.5393,33.0826,1.02,-44.40554784976149,-3.501892832175394
12614,2008-03-24 03:25:37.179,-116.35222,33.20311,1.08,-30.996092866512402,13.909034821421159
12615,2008-03-24 03:25:51.409,-116.35222,33.20311,1.62,-30.996092866512402,13.909034821421159
12620,2008-03-24 04:03:14.606,-116.07358,33.27629,1.1,-22.786947243184713,39.80047293766736
12625,2008-03-24 04:45:06.723,-116.69853,33.69781,1.76,24.019336666423953,-18.207795618769648
12633,2008-03-24 05:32:49.863,-116.69853,33.69781,1.57,24.019336666423953,-18.207795618769648
12672,2008-03-24 13:21:34.682,-116.77088,33.67239,1.7,21.20780781539186,-24.908348509371272
12674,2008-03-24 13:22:08.362,-116.73034,33.65903,1.54,19.713238838558166,-21.160110416405747
12697,2008-03-24 21:25:37.650,-116.20445,33.34149,1.74,-15.57945519335936,27.613793001403486
12707,2008-03-24 22:58:56.911,-116.8205,33.71104,1.07,25.518505877770863,-29.486873341436176
12781,2008-03-25 12:41:50.136,-116.668,33.53442,1.87,5.846256654632008,-15.41257671669038
12783,2008-03-25 12:43:55.376,-116.668,33.53442,1.27,5.846256654632008,-15.41257671669038
12794,2008-03-25 15:21:16.350,-116.69439,33.63236,1.09,16.74091224779047,-17.838343087828168
12831,2008-03-25 23:41:18.153,-116.6725,33.9902,1.31,56.527340480623046,-15.745916587507061
12834,2008-03-26 00:16:36.035,-116.58837,33.45937,1.14,-2.507913732551491,-8.038881401834734
12851,2008-03-26 02:07:50.153,-116.58909,33.45892,1.16,-2.557895495054609,-8.105715967136614
12852,2008-03-26 02:16:50.555,-116.58733,33.45718,1.24,-2.7515106020784525,-7.94260402916187
12878,2008-03-26 06:52:57.246,-116.94342,33.699,1.07,24.221433160833364,-40.86229685990101
12884,2008-03-26 08:44:27.693,-116.27826,33.3282,1.34,-17.07440203102552,20.76052406552971
12969,2008-03-27 04:34:23.086,-116.58845,33.46095,1.12,-2.332219569254871,-8.046156120895567
12999,2008-03-27 09:53:05.071,-116.70786,33.6866,1.53,22.77451977560745,-19.073411026966255
13046,2008-03-27 20:42:39.242,-116.13992,33.78989,1.17,34.299273069205185,33.434228874257165
13085,2008-03-28 04:24:55.268,-116.66134,33.55753,1.11,8.415001677228116,-14.79132804011833
13104,2008-03-28 05:50:38.799,-116.85387,33.97809,1.26,55.22305847055558,-32.4721670443756
13151,2008-03-28 10:51:49.890,-116.87906,33.89473,1.19,45.962058141206114,-34.82886182289825
13187,2008-03-28 17:17:13.361,-116.58855,33.45944,1.78,-2.500116144362443,-8.055573018423054
13212,2008-03-28 23:06:12.658,-116.62468,33.43959,1.11,-4.7039503872437765,-11.409865593634809
13295,2008-03-29 10:02:56.024,-116.02964,33.68866,2.44,23.084062752151404,43.67680461240531
13305,2008-03-29 11:52:39.437,-116.77184,33.67316,1.07,21.293658873302878,-24.996962178574634
13326,2008-03-29 16:14:31.335,-116.36583,33.3352,1.16,-16.310093369580304,12.623602958424625
13342,2008-03-29 20:12:22.778,-116.35879,33.96046,1.07,53.21650712843959,13.181662462826294
13372,2008-03-30 03:25:49.938,-116.75654,33.94279,1.54,51.27154021544704,-23.507148485745773
13393,2008-03-30 06:30:45.442,-116.04527,33.76856,1.73,31.962040133205925,42.19149248550129
13455,2008-03-30 15:38:29.343,-116.02406,33.24024,1.74,-26.775476210970353,44.4223201703098
13475,2008-03-30 19:52:31.977,-116.88287,33.889,1.01,45.32620110093878,-35.182876330461475
13487,2008-03-30 22:45:18.779,-116.89829,33.57073,1.2,9.941603922870666,-36.74194693494326
13488,2008-03-30 22:47:48.081,-116.48756,33.49571,1.0,1.5296462916574538,1.3124458851331444
13506,2008-03-31 01:35:11.598,-116.5901,33.45954,1.21,-2.4888753804604686,-8.199352819813237
13508,2008-03-31 01:54:40.219,-116.89829,33.57073,1.46,9.941603922870666,-36.74194693494326
13535,2008-03-31 02:53:33.837,-116.40748,33.47567,1.29,-0.6948245825700189,8.740162445862797
13536,2008-03-31 02:54:34.837,-116.40748,33.47567,1.6,-0.6948245825700189,8.740162445862797
13609,2008-03-31 11:58:35.936,-116.71966,33.6556,2.1,19.32971200318063,-20.17244611621124
13623,2008-03-31 14:01:08.151,-116.73885,33.69378,1.04,23.579028929598174,-21.93888434087713
13640,2008-03-31 15:51:40.505,-116.46575,33.42443,1.51,-6.3958399450638135,3.337597252726513
13660,2008-03-31 16:34:15.831,-116.46525,33.42482,1.73,-6.352457752689075,3.383984417230965
13661,2008-03-31 16:34:28.318,-116.46569,33.4251,1.04,-6.321337416717651,3.3431397229169786
13699,2008-03-31 21:07:27.732,-116.58829,33.45933,1.45,-2.5123677175525745,-8.031463721376147
13784,2008-04-01 11:48:02.663,-116.10068,33.77983,1.1,33.194007603630446,37.064817664116376
13810,2008-04-01 15:36:46.384,-116.2791,33.35879,1.06,-13.673118415767574,20.67520879909814
13824,2008-04-01 19:30:10.514,-116.7426,33.97541,1.7,54.895634918794194,-22.2127343252719
13828,2008-04-01 20:58:55.794,-116.9557,33.81262,1.52,36.86027886264218,-41.94282148718839
13863,2008-04-02 05:39:46.150,-116.46391,33.42414,1.49,-6.428025860053593,3.508369716085245
13865,2008-04-02 05:40:52.601,-116.46362,33.42344,1.78,-6.5058524789284,3.535311703443323
13866,2008-04-02 05:41:07.920,-116.46422,33.42427,1.77,-6.413580943937718,3.479594934850932
13867,2008-04-02 05:41:36.432,-116.46271,33.42304,1.57,-6.550299118178254,3.619781674145619
13875,2008-04-02 05:43:34.911,-116.46451,33.42385,1.28,-6.460292486298781,3.452698220607913
13878,2008-04-02 05:45:37.239,-116.46382,33.42389,1.32,-6.455821549497793,3.5167323039854734
13924,2008-04-02 09:21:23.551,-116.45883,33.02074,1.62,-51.283875351711195,3.998256209851077
13928,2008-04-02 10:12:20.958,-116.38958,33.37622,1.44,-11.751509162135763,10.412313027649494
13990,2008-04-02 21:25:08.641,-116.58889,33.46024,1.18,-2.411133792111579,-8.087039248406699
13991,2008-04-02 21:36:52.838,-116.58872,33.45928,1.23,-2.517894135024945,-8.071358351920619
13997,2008-04-02 22:25:48.586,-116.59095,33.46369,1.03,-2.0273490602866997,-8.277808552434182
14004,2008-04-03 00:41:18.083,-116.58556,33.46005,1.2,-2.432515120628687,-7.778144151856691
14061,2008-04-03 10:43:56.024,-116.794,33.69025,1.19,23.199540008109807,-27.04223295651204
14110,2008-04-03 22:05:01.118,-116.81578,33.7067,1.18,25.034587594363533,-29.051752656611765
14162,2008-04-04 03:17:14.572,-116.83368,33.72758,1.1,27.361494718333525,-30.70008033886304
14170,2008-04-04 03:47:59.990,-116.02951,33.2004,1.2,-31.207784483535093,43.935516579484485
14192,2008-04-04 07:48:55.284,-116.82911,33.72575,1.24,27.156663769730432,-30.278094695466432
14227,2008-04-04 11:59:25.805,-116.35641,33.35449,1.23,-14.163960595067321,13.495727579889895
14232,2008-04-04 12:04:05.476,-116.85168,33.93206,1.04,50.1040778238464,-32.28761952027433
14249,2008-04-04 13:46:51.384,-116.62543,33.43811,1.11,-4.868436235173378,-11.47965283438054
14277,2008-04-04 18:35:37.879,-116.32039,33.33842,1.2,-15.94560759314941,16.8443558135434
14296,2008-04-04 23:42:05.551,-116.54368,33.17431,1.24,-34.20770557387981,-3.905879171446174
14298,2008-04-05 00:05:15.658,-116.9719,33.9266,2.1,49.54092238333265,-43.38172513937337
14317,2008-04-05 05:16:20.627,-116.09222,33.16683,1.06,-34.9652973818369,38.11542676515313
14341,2008-04-05 10:48:00.943,-116.83574,33.88028,1.54,44.341550253168364,-30.83566892686519
14344,2008-04-05 11:07:32.025,-116.82003,33.71348,1.45,25.789687573894486,-29.442564821568002
14434,2008-04-06 07:02:40.463,-116.74395,33.67544,1.46,21.54080627127519,-22.41548802454524
14495,2008-04-06 17:33:33.959,-116.73264,33.65368,1.2,19.11881803562478,-21.37430931666252
14559,2008-04-07 06:48:05.869,-116.80072,33.96683,1.04,53.955574012798365,-27.574881965332885
14567,2008-04-07 08:01:48.226,-116.69907,33.66303,1.34,20.15207380880827,-18.26512644348444
14636,2008-04-07 18:14:13.824,-116.36823,33.48924,1.12,0.8180810341224269,12.378655471338957
14646,2008-04-07 22:51:14.877,-116.59098,33.83152,1.15,38.873479513524934,-8.245334557365277
14664,2008-04-08 02:54:06.506,-116.48205,33.48702,1.1,0.5634455767518076,1.8235627204921323
14688,2008-04-08 08:22:29.105,-116.55483,33.44423,1.26,-4.193498137120811,-4.928324969283901
14701,2008-04-08 09:45:36.711,-116.87219,33.91095,1.16,47.76334576108708,-34.18828604231341
14710,2008-04-08 10:28:43.218,-116.67293,33.99115,1.2,56.63304119048853,-15.785385372808475
14722,2008-04-08 13:45:46.896,-116.0613,33.21752,1.0,-29.317094748535233,40.96964568544705
14730,2008-04-08 15:30:50.725,-116.02279,33.2434,1.47,-26.42355832394824,44.538817277632724
14741,2008-04-08 18:19:37.726,-116.11063,33.17748,1.17,-33.787659566061976,36.397408068490044
14753,2008-04-08 20:23:38.245,-116.5761,33.49646,1.5,1.6154235275335678,-6.897672392655997
14765,2008-04-08 22:30:16.333,-116.69135,33.6334,1.14,16.856036216184343,-17.556682711368214
14804,2008-04-09 06:49:50.155,-116.95575,33.81275,1.01,36.87475442093406,-41.947377287353355
14852,2008-04-09 15:43:15.858,-116.7423,33.60522,1.15,13.732348118405211,-22.280942394663175
14867,2008-04-09 17:12:34.692,-116.62725,33.43603,1.0,-5.099519072337716,-11.648810075263661
14877,2008-04-09 20:15:58.765,-116.32354,33.97996,1.73,55.38985418692566,16.42896954847295
14922,2008-04-10 04:06:23.917,-116.68611,33.21351,1.16,-29.834458886425107,-17.154370546290863
14991,2008-04-10 11:18:14.220,-116.479,33.4652,1.36,-1.862770000911845,2.1069434948842396
14993,2008-04-10 11:22:32.936,-116.4563,33.4202,1.41,-6.865851061809735,4.2148075728591134
15067,2008-04-11 00:37:40.380,-116.03203,33.19741,1.84,-31.54131711645616,43.702544438009404
15199,2008-04-11 21:31:39.224,-116.75651,33.97837,1.12,55.22784585249627,-23.4945932357029
15202,2008-04-11 22:41:19.394,-116.8152,33.27427,1.4,-23.049544729358825,-29.14326122470072
15259,2008-04-12 07:11:49.214,-116.6694,33.65917,1.0,19.71802810753926,-15.519896423653625
15300,2008-04-12 13:32:52.155,-116.62665,33.25374,1.78,-25.369305937963063,-11.6174594621357
15305,2008-04-12 15:14:36.049,-116.76563,33.8282,1.13,38.53182656471632,-24.378286905928523
15317,2008-04-12 16:46:56.665,-116.76263,33.71407,1.03,25.840457216417708,-24.13321798893638
15328,2008-04-12 20:29:47.089,-116.20272,33.82685,1.27,38.39052109294756,27.618846881452097
15338,2008-04-12 22:57:11.601,-116.6281,33.97194,1.81,54.49103883642652,-11.654883696665152
15378,2008-04-13 06:02:43.174,-116.59466,33.48657,1.16,0.5170924162311216,-8.61968164796812
15434,2008-04-13 14:18:20.357,-116.81726,33.98207,1.08,55.65471488249857,-29.09503141254821
15466,2008-04-13 23:25:11.028,-116.91734,33.9627,1.71,53.53349935503935,-38.33158302914426
15544,2008-04-14 10:11:30.145,-116.57545,33.49182,1.17,1.0994361127665278,-6.8377658113056965
15578,2008-04-14 16:02:58.065,-116.02283,33.24427,1.15,-26.326836091203024,44.53465319954261
15710,2008-04-15 22:09:07.870,-116.77488,33.67322,1.05,21.301067599279897,-25.278259551256024
15744,2008-04-16 02:53:00.313,-116.36003,33.19731,1.11,-31.64203942826718,13.183260709935634
15770,2008-04-16 07:23:05.022,-116.80928,33.70357,1.11,24.68474488365168,-28.45152645657929
15843,2008-04-16 22:40:19.343,-116.0905,33.78744,1.46,34.043888154346774,38.00231287202014
15902,2008-04-17 06:25:44.438,-116.89768,33.86514,1.51,42.67822784641292,-36.56010162241297
15949,2008-04-17 13:23:29.250,-116.76964,33.8395,1.78,39.789279485855914,-24.74543332867029
15952,2008-04-17 13:48:01.249,-116.08934,33.78826,1.08,34.13549401018699,38.10914973182111
15965,2008-04-17 19:05:37.811,-116.08956,33.78847,1.7,34.158763976810135,38.08872556533566
16002,2008-04-18 03:15:25.116,-116.08947,33.7892,1.3,34.239969213449804,38.0967188345596
16003,2008-04-18 03:20:23.575,-116.0238,33.24002,1.25,-26.79982803303969,44.446612380110174
16005,2008-04-18 03:24:21.208,-116.08992,33.78844,1.74,34.15529581082964,38.05547003536673
16007,2008-04-18 03:25:24.391,-116.08927,33.78707,3.16,34.003198064195054,38.116146994700564
16009,2008-04-18 03:28:33.455,-116.09045,33.78772,1.07,34.075041018732485,38.00680964608115
16063,2008-04-18 05:05:43.371,-116.72819,33.65189,1.62,18.918870860517004,-20.962857825103985
16066,2008-04-18 05:26:54.751,-116.08944,33.78804,1.62,34.11099438612827,38.10000599923153
16181,2008-04-18 18:39:03.404,-116.71802,33.7057,1.07,24.900257041136967,-20.009009887557422
16184,2008-04-18 18:58:49.626,-116.09007,33.78716,1.74,34.01291148166744,38.04217518218634
16187,2008-04-18 19:08:16.095,-116.09067,33.78762,2.21,34.06384084337733,37.98652276238602
16191,2008-04-18 20:17:42.676,-116.09007,33.78716,1.87,34.01291148166744,38.04217518218634
16193,2008-04-18 20:22:00.678,-116.09055,33.78859,1.74,34.17174372708877,37.997183177148855
16204,2008-04-18 21:50:33.199,-116.09087,33.78782,1.45,34.08600645523556,37.96795144950139
16239,2008-04-19 03:30:53.783,-116.53307,33.1734,1.65,-34.309240592055,-2.918419048053452
16269,2008-04-19 08:25:24.474,-116.37439,33.35684,1.07,-13.90484194779333,11.82543572024592
16296,2008-04-19 13:18:10.110,-116.09052,33.78912,1.29,34.23068792898832,37.99972098689358
16334,2008-04-19 20:58:00.639,-116.67623,33.63116,1.16,16.60450232749925,-16.157282248787993
16339,2008-04-19 21:24:02.813,-116.08812,33.78945,1.19,34.268265245464114,38.22136457221299
16349,2008-04-20 00:41:44.582,-116.02424,33.74777,1.7,29.65906584457202,44.14607238389805
16355,2008-04-20 01:16:43.657,-116.57464,33.97484,1.17,54.80875327061277,-6.724772304237971
16363,2008-04-20 03:15:16.490,-116.698,33.67939,1.17,21.971034047492832,-18.162649620008246
16383,2008-04-20 09:19:27.797,-116.69731,33.63602,1.31,17.148391503868265,-18.107913410523864
16434,2008-04-20 15:31:51.884,-116.82641,33.7137,1.22,25.81598093855406,-30.032602082930893
16459,2008-04-20 19:29:45.737,-116.43967,33.46948,1.1,-1.3853672882627865,5.754954304315395
